transaction_id,compte_id,date_id,montant,type_transaction
25440,2964,3219,-4212.8,virement
18106,2720,3364,1202.11,retrait
25435,3827,3560,2507.74,virement
95708,2673,3358,-1460.48,prélèvement
27662,3223,916,4698.79,dépôt
18218,624,1839,9438.07,virement
73595,995,3857,5828.97,prélèvement
16815,3290,2644,5021.22,dépôt
94940,3629,987,9923.02,paiement
66858,2832,152,7787.53,prélèvement
50701,1891,3207,8600.68,paiement
36474,1384,1523,6266.1,prélèvement
39992,1171,2104,5730.3,retrait
76808,1509,3258,-105.75,prélèvement
92255,2629,2629,3270.39,paiement
97314,1266,84,2602.78,prélèvement
66646,3966,307,3444.94,virement
63169,3223,1142,2508.53,virement
74043,3344,1100,6429.32,virement
26837,3580,2608,-1642.16,retrait
25846,3280,1072,-1737.44,prélèvement
67710,2687,543,-3260.64,prélèvement
57051,633,3828,-1449.71,prélèvement
47505,1237,299,8038.19,paiement
85446,835,1672,2381.95,prélèvement
99934,3195,47,-2401.37,paiement
77997,517,2617,720.06,virement
69526,363,1891,4585.17,prélèvement
51771,1,3014,1795.8,dépôt
60163,1158,2980,4822.57,virement
93166,3231,2602,-1636.43,retrait
65355,3114,1092,915.79,dépôt
13753,294,2062,3301.43,paiement
98390,72,846,6474.44,prélèvement
14794,1464,2545,6194.59,retrait
25562,2483,3034,3230.35,retrait
68152,1910,1071,6785.1,paiement
10961,1840,506,-4531.75,paiement
59038,2907,3846,7804.61,paiement
94894,2607,2512,-1730.91,retrait
69298,2546,2970,-1475.86,virement
46376,3407,526,7355.09,virement
37664,1796,3164,-3923.32,paiement
77628,3668,3253,6952.1,dépôt
28188,1933,284,-3680.24,virement
66263,577,142,4460.5,retrait
22863,3402,3431,-1611.03,prélèvement
11770,2900,3018,3423.56,paiement
26176,3032,2002,2158.46,paiement
87669,725,3845,-3171.58,retrait
31539,215,2285,8416.64,retrait
70628,1860,2143,6317.13,virement
70229,1329,85,-1039.48,paiement
17910,1492,500,5469.23,virement
25714,3666,425,8292.38,paiement
78480,908,1713,-1828.22,retrait
11641,1292,3636,-1373.69,retrait
86935,3005,1648,4367.26,paiement
11489,1873,284,3541.16,virement
10855,3171,2120,-643.79,retrait
77862,1572,2467,6709.32,virement
85779,1656,807,5954.96,prélèvement
59268,1508,3919,5305.94,virement
51445,1319,635,9432.31,dépôt
71131,3600,3344,3644.84,retrait
11602,806,1694,7962.03,prélèvement
36223,334,454,848.49,prélèvement
69251,3103,3866,-872.22,virement
61943,217,72,398.82,prélèvement
56009,3240,3553,-4233.98,dépôt
93801,2762,2382,-804.11,retrait
10235,3296,1921,355.58,paiement
21735,3680,2316,8072.63,dépôt
88145,44,1566,1634.08,paiement
19944,2089,1050,-2304.94,prélèvement
44854,1585,553,3118.62,virement
55479,2902,519,1245.82,dépôt
10599,3616,3685,-1977.25,retrait
79364,1601,804,-3065.6,paiement
67562,1594,1055,3885.78,dépôt
20237,3231,214,3069.78,paiement
19025,382,2803,9230.25,dépôt
97584,3796,1075,1788.3,virement
95862,293,3487,8139.32,virement
61630,1170,2596,9407.18,virement
28228,1094,1524,-4324.44,paiement
13222,877,146,4955.57,paiement
56541,1319,3023,9868.28,prélèvement
81810,2065,2726,9746.25,prélèvement
26737,1587,1404,4277.98,prélèvement
36732,1172,3064,4313.32,retrait
54905,3560,3201,-3577.71,prélèvement
77549,1691,1314,6231.3,prélèvement
16172,1154,1527,-3561.34,paiement
93988,493,1672,-4377.99,retrait
98536,1374,3792,5165.21,paiement
25655,1648,1370,7382.52,prélèvement
86626,1815,1917,1254.11,virement
61298,1376,2353,-1242.31,paiement
46686,702,3544,4224.43,prélèvement
58326,985,4003,118.74,virement
29475,1046,2027,8404.93,retrait
38239,2779,2518,-3146.9,retrait
20548,2454,739,-4658.58,paiement
36004,2676,1514,-4810.89,dépôt
14368,2234,1012,-3764.58,paiement
35580,2038,2964,1911.89,virement
18818,293,2263,7494.82,prélèvement
68471,2544,2810,-1813.81,prélèvement
99354,2371,1801,1144.74,virement
17417,2641,25,3822.4,prélèvement
22732,2988,3146,6629.28,paiement
99238,1412,365,-2346.24,retrait
88120,1776,1364,-344.31,dépôt
35035,3287,3146,-4329.06,dépôt
48686,2345,1122,-1734.1,prélèvement
97237,2166,2439,8207.56,retrait
33052,335,1903,691.87,prélèvement
56099,3264,2409,7393.82,dépôt
17693,1071,2297,556.82,prélèvement
21119,3339,684,4416.81,retrait
79376,1567,1935,1711.55,paiement
23807,3125,2865,834.51,paiement
97240,3974,3401,4445.66,retrait
21887,3876,3044,6939.74,paiement
40117,3702,1540,590.35,prélèvement
25145,3410,2902,5863.18,prélèvement
57764,3453,1218,5431.41,paiement
33333,225,2335,-963.01,dépôt
55984,1388,3581,-1329.55,prélèvement
71345,2101,2807,2063.72,virement
16495,302,1912,1558.99,virement
45847,3651,3887,-2070.46,paiement
58061,500,1927,2716.51,retrait
18323,2739,2514,2350.46,prélèvement
90705,1966,977,-1001.76,retrait
55859,2958,2677,-1604.64,retrait
64275,3084,1981,9123.6,prélèvement
49708,3301,3621,-3143.63,retrait
98279,3026,2721,7591.09,prélèvement
19737,1709,770,-2656.47,virement
81344,2001,2704,1333.65,dépôt
18067,885,2157,6823.84,dépôt
53697,2915,3290,4072.45,dépôt
27301,3253,3565,6473.89,prélèvement
20303,2822,599,-691.25,prélèvement
27434,1188,3715,2293.6,retrait
78084,2373,727,8011.68,paiement
64428,157,1516,2616.6,paiement
60657,3039,1156,9862.07,prélèvement
21876,109,3547,7276.3,retrait
91253,1792,536,4487.54,retrait
10766,1613,3755,7817.16,prélèvement
23414,3388,3808,1347.78,paiement
60935,2753,3630,593.07,retrait
15645,3547,1891,-434.29,dépôt
76248,2414,45,4102.83,retrait
27138,3072,975,-1286.78,retrait
61062,887,2511,6494.94,prélèvement
17837,3132,1813,6529.72,prélèvement
85463,3539,298,200.63,virement
77782,184,1030,-3916.5,virement
37124,1207,1015,-3311.46,paiement
99638,2238,2514,4860.15,paiement
61983,1940,102,1398.7,retrait
90596,1705,1292,-2860.96,prélèvement
37528,1367,2229,-3517.13,paiement
16366,1029,3792,2195.06,dépôt
94582,2762,700,3342.95,virement
24656,2286,317,-4087.9,retrait
78575,1569,1493,-327.57,paiement
83427,1887,3213,-3674.54,virement
35218,2182,325,5955.18,virement
75234,2461,2840,7849.69,virement
42370,1792,543,5614.99,dépôt
57614,3127,1330,-2898.47,paiement
94967,3572,3812,-1804.82,dépôt
87212,3334,1073,5116.6,paiement
23388,11,1895,-2585.36,prélèvement
18497,2233,3531,627.09,virement
45486,2425,3379,-1433.33,retrait
27707,2190,3232,-2153.15,dépôt
35390,119,234,1231.02,paiement
31813,2931,2463,9550.44,paiement
98904,3597,2801,4341.79,prélèvement
85060,3254,2171,4595.3,paiement
49994,964,2945,4215.46,dépôt
78120,3388,283,4925.1,dépôt
76080,194,2044,-2523.01,retrait
34857,3242,1675,8750.23,virement
46739,390,1957,5613.26,retrait
42862,3516,2217,-4155.82,paiement
82217,52,1958,9234.7,dépôt
18546,1785,3631,4535.46,dépôt
85820,919,1449,3208.55,virement
48145,583,1649,4034.64,virement
77054,259,3584,6299.74,prélèvement
78189,2700,432,5050.07,paiement
51198,602,3,3164.12,retrait
65876,1241,2108,-1990.84,prélèvement
67116,806,2736,4067.35,retrait
91396,1586,1647,3440.49,retrait
29493,2609,3876,5044.62,retrait
20498,2508,646,3895.84,virement
50152,1823,1533,3488.01,retrait
10520,2970,3543,-2560.42,virement
82457,1981,2997,2145.97,virement
52626,1101,1078,-4662.59,prélèvement
42949,2914,3621,4159.08,dépôt
65493,1688,1041,6559.34,paiement
29156,279,3324,617.74,dépôt
61144,2728,1650,3066.63,virement
28661,370,2775,345.61,virement
21499,2267,2964,-4870.31,retrait
43522,1070,1148,-2764.89,prélèvement
96332,1366,2524,-1563.0,prélèvement
31955,629,3801,7389.49,dépôt
10407,2181,2519,-3334.98,prélèvement
39551,3885,548,6344.61,prélèvement
34417,1767,1918,-1599.55,retrait
66283,3837,2557,155.86,paiement
40479,2905,4010,-1784.89,virement
60371,1169,3061,-3268.55,dépôt
58848,63,847,6931.51,virement
65696,3038,3370,-3612.26,virement
55750,3631,3384,-4462.2,virement
97108,699,2473,5420.88,paiement
92754,3695,3869,7117.51,dépôt
39012,1486,501,-3489.68,virement
74493,3699,3400,-3656.01,dépôt
95364,2808,2090,6411.65,dépôt
75818,1325,161,6833.85,retrait
14563,2808,1420,58.24,prélèvement
61209,685,1924,-2769.25,retrait
38165,3075,3820,8513.07,retrait
32484,2455,3497,3518.63,paiement
90620,2987,644,1380.98,prélèvement
31030,3213,1450,-1823.7,prélèvement
98297,1761,3316,5509.04,prélèvement
59787,2261,1684,-437.36,virement
38905,865,2223,-3184.69,retrait
20519,745,1657,3832.97,dépôt
39095,2684,2503,2021.12,prélèvement
99118,1999,865,-1278.24,virement
42423,624,2296,2246.42,paiement
59805,3956,3627,3015.51,paiement
35966,3900,185,-3166.8,retrait
45419,3825,2123,5284.79,prélèvement
35316,55,1600,-4365.7,paiement
73588,329,244,2829.85,prélèvement
95695,2757,1109,7100.59,virement
22860,356,905,-989.13,virement
32621,2221,1245,-4381.72,paiement
93913,1376,3735,-254.48,virement
57448,3977,2226,8101.33,paiement
23581,2577,804,5315.3,prélèvement
95495,3443,3069,981.83,virement
38718,3856,1154,-52.35,prélèvement
15493,2932,1849,-322.36,retrait
88819,3251,3944,-2845.86,virement
76472,2678,74,7840.61,prélèvement
96929,1087,3682,6964.32,prélèvement
36825,3960,3593,-3207.45,paiement
90741,3126,1116,4549.59,paiement
75939,3188,1039,-3462.41,dépôt
91232,1772,3267,-3347.63,paiement
24103,2114,3787,-2363.98,virement
43922,3448,3391,8613.8,virement
25619,1727,3499,1815.35,prélèvement
99465,2956,1490,-856.45,virement
41081,573,1566,-2276.83,virement
11101,477,1481,-2810.12,dépôt
98563,3423,3286,4165.65,prélèvement
55878,363,3289,-211.47,virement
70498,3535,3693,2153.34,virement
81296,1613,933,1296.4,dépôt
47758,1602,2819,3085.22,dépôt
53307,2386,460,8919.44,paiement
48062,708,3768,-1074.6,virement
69030,1096,2654,-2794.5,virement
39305,2425,3335,1913.44,paiement
18022,1835,3347,6934.63,virement
99406,2213,759,9214.36,retrait
20047,2323,3500,-3396.54,prélèvement
71082,3515,2972,-1877.79,dépôt
79203,881,3143,6148.94,dépôt
46670,529,2564,-3826.71,prélèvement
23612,1209,2717,2385.32,virement
45131,3696,3331,5039.11,dépôt
26759,2311,3772,3104.97,prélèvement
80540,1242,1020,175.18,virement
63719,1028,495,-900.47,prélèvement
49305,196,353,3617.58,retrait
30871,3718,1074,2849.28,paiement
56657,2814,3205,4298.89,retrait
30070,1873,3544,1422.88,virement
52987,587,1008,-2766.75,dépôt
29633,736,3624,9582.47,retrait
88628,497,510,4675.56,virement
26325,3426,1823,9328.55,dépôt
15830,1757,672,-2018.18,virement
91059,914,1834,-388.32,dépôt
20851,225,2796,2079.62,paiement
23985,3348,3525,4971.62,retrait
48809,173,1811,-1818.74,paiement
40610,1016,1128,2827.65,paiement
10538,262,511,649.84,dépôt
16640,3554,3709,-908.88,retrait
76313,3094,3988,8211.96,dépôt
75895,2949,2437,3820.41,retrait
81102,3589,3815,-3114.38,prélèvement
80214,1476,950,8438.07,paiement
62664,1172,1902,-205.71,dépôt
55774,129,347,-687.3,dépôt
76363,1632,364,-56.17,dépôt
35710,1918,1390,-3363.9,prélèvement
22902,303,753,605.29,dépôt
28461,1630,299,8400.96,retrait
42543,1789,2431,763.92,retrait
44367,1473,923,1161.59,dépôt
71959,2297,3971,-2258.15,dépôt
13246,3062,1747,2087.54,prélèvement
64368,23,2234,-3040.95,virement
26951,2498,3762,186.48,retrait
52415,2198,512,-1544.08,prélèvement
82674,3617,3346,5385.23,prélèvement
74440,3071,2515,-2345.73,retrait
41024,315,3306,7508.75,virement
70119,3721,1085,7303.69,retrait
78085,3995,3440,-399.87,retrait
87469,1736,3263,-926.83,paiement
75390,333,847,8142.3,prélèvement
25574,632,2158,8648.02,prélèvement
11461,2435,1505,6671.98,prélèvement
82834,150,1292,5931.17,prélèvement
79588,3862,2560,-4728.33,retrait
41392,2212,2299,-946.48,paiement
26733,3103,3255,1019.96,dépôt
99444,1376,1328,-1887.9,virement
68606,981,1303,1339.03,virement
80536,795,2804,5315.83,prélèvement
49327,1469,2871,4861.09,prélèvement
46762,2217,3531,-3511.02,paiement
43952,1728,958,-2134.68,paiement
43663,3234,3110,-559.98,virement
11646,3156,79,1010.07,retrait
84999,2761,667,1199.2,prélèvement
17999,2001,2831,8953.02,virement
79538,366,3263,3235.18,prélèvement
86560,2624,3998,4752.76,retrait
94840,2379,1213,5570.57,retrait
79939,1245,3532,-4036.61,paiement
22392,2585,2928,1466.38,dépôt
78892,804,2834,-4544.62,prélèvement
40389,2003,2733,9736.88,dépôt
97459,2379,927,573.83,dépôt
61627,1863,2811,3507.6,dépôt
37317,275,2947,8020.32,dépôt
45934,517,1958,-3768.02,prélèvement
31506,568,2770,3324.48,virement
59416,1626,3665,272.55,prélèvement
39301,3401,1530,8980.76,paiement
88852,3074,414,3206.27,retrait
79057,1277,1394,5647.73,retrait
57774,3361,2316,4436.34,paiement
28649,1917,3042,-1232.98,virement
61773,1107,677,9118.72,prélèvement
25299,676,1239,1448.28,retrait
43887,3964,1438,3108.29,retrait
98513,3551,2568,352.47,paiement
89079,1580,1388,3200.48,virement
99340,2227,2448,6568.1,retrait
89242,2271,217,5947.91,virement
27645,144,2754,8429.99,prélèvement
44240,185,348,-1998.24,virement
19374,1891,3186,580.33,retrait
58878,3161,1667,-3771.92,prélèvement
62676,3973,3241,-1511.59,virement
38521,204,831,1714.82,paiement
37596,3024,558,9022.83,virement
56181,1441,2481,-2326.8,virement
41853,164,2659,-3118.53,paiement
57834,2159,1880,-2357.05,retrait
95020,3095,2810,6153.7,dépôt
18288,952,1943,8585.18,virement
91523,2693,1633,1766.5,dépôt
88885,3592,3006,-1761.91,retrait
14507,3608,1063,1068.41,virement
58846,768,2565,-1508.87,dépôt
23623,899,2237,-1944.91,paiement
53111,2213,3929,856.68,dépôt
39996,3004,2996,5769.21,virement
48961,912,1224,-1174.57,retrait
98746,3765,459,4941.21,dépôt
79810,2039,2783,8656.08,prélèvement
88675,404,1245,552.1,virement
79574,1534,995,-912.03,retrait
60253,1197,734,5148.91,dépôt
12161,3209,2234,-2879.18,retrait
27488,399,3885,-4113.31,paiement
41808,525,1637,-4161.74,virement
25347,374,3840,4299.83,paiement
62989,1407,916,-491.7,dépôt
90158,1448,111,4422.34,retrait
77078,509,84,2560.04,virement
84836,2065,2638,-2274.92,prélèvement
67907,3168,2333,2276.59,dépôt
43089,1106,658,543.02,prélèvement
36615,3999,3110,5964.77,virement
95837,3035,3821,-2235.29,dépôt
11183,3104,387,939.89,retrait
51395,3653,3074,-1971.48,dépôt
50053,725,2403,9358.17,retrait
47835,2938,412,7507.81,prélèvement
18246,470,1652,9847.37,dépôt
31015,1976,2433,-2018.96,virement
73549,3927,2222,-4209.54,paiement
76518,3263,2144,-2294.95,dépôt
92676,866,36,8600.82,dépôt
65537,3820,1312,2941.16,virement
44078,1835,2070,2529.09,retrait
82692,1120,1912,629.42,retrait
96442,1063,3428,7472.9,paiement
51556,571,233,5147.43,paiement
62430,3518,3595,3774.9,paiement
64443,86,3409,8015.41,paiement
32758,1776,2402,-113.06,prélèvement
58907,337,3514,5533.26,virement
80973,2697,2233,-2537.2,dépôt
28985,480,3318,2641.87,dépôt
97026,1577,2042,5488.29,retrait
68085,1561,836,4517.42,retrait
36582,1850,3419,9524.77,paiement
64532,1260,3831,6344.94,paiement
94055,3873,941,8444.1,retrait
42041,3788,1715,-3535.59,retrait
41465,370,3959,-2269.28,paiement
31341,538,2643,9800.48,prélèvement
25520,1467,3911,8587.32,virement
97334,2855,3898,8138.87,paiement
72895,675,3216,3273.08,retrait
67482,781,433,-2721.86,dépôt
31881,671,490,3336.5,dépôt
88415,549,2277,-21.07,retrait
25612,2315,3309,3271.66,dépôt
38549,3285,1632,9100.99,dépôt
79088,2881,2558,5281.27,virement
22757,1282,192,9675.24,dépôt
15750,317,1563,7603.57,prélèvement
11915,1048,2035,1168.25,virement
79800,1238,627,8552.31,virement
48126,1329,2217,-1809.76,retrait
67834,2681,3607,5400.7,retrait
28315,1625,3154,5400.96,retrait
18166,2626,2911,222.18,dépôt
91613,2710,1269,1636.27,prélèvement
72197,1981,3922,2359.48,prélèvement
78968,1549,643,-1697.32,paiement
54172,27,299,-2693.5,paiement
26911,895,3519,-2252.72,virement
13819,2032,3140,890.01,virement
13539,1344,1310,7558.3,prélèvement
21944,2708,2873,9315.0,retrait
32601,1576,3900,2947.08,paiement
67739,3862,3975,9148.13,virement
46256,3474,210,-567.08,prélèvement
10380,2305,1025,-1336.47,prélèvement
16299,968,1979,5496.77,virement
93742,3502,3488,-2735.34,virement
69875,1408,382,9585.71,paiement
33904,1797,1682,-3744.33,virement
38552,737,1970,5901.04,dépôt
65709,3897,1582,8365.86,paiement
33099,2394,1400,1639.92,retrait
70535,3696,433,-2626.95,prélèvement
97279,1943,2463,-4210.67,retrait
88843,3953,2596,-2667.46,retrait
18535,538,2871,682.88,paiement
10436,2700,1367,972.97,paiement
62878,1885,1307,5973.92,paiement
61730,3472,3109,-1592.84,virement
88027,3799,1026,-2736.38,paiement
76310,3350,372,2802.65,virement
65135,999,3231,-3538.54,retrait
72122,3072,463,5360.77,virement
63125,2513,3333,8779.09,prélèvement
72520,1756,303,-1929.54,retrait
68999,1805,876,1705.11,dépôt
32581,613,2385,-4247.89,virement
74228,1554,1332,7977.72,virement
39001,745,1984,5978.6,prélèvement
71854,2548,2772,1311.84,retrait
75677,3927,42,4509.85,dépôt
69266,1143,384,3576.13,virement
18885,2229,1052,-2522.5,paiement
23858,1191,62,9135.89,retrait
18999,492,3324,9757.98,retrait
18853,609,1858,9034.24,virement
78407,3534,1445,1080.41,retrait
90054,1312,2531,-2048.76,retrait
93881,3629,1218,6550.89,retrait
71613,852,3758,6381.26,retrait
42902,826,3445,-1034.97,prélèvement
56903,3204,2575,6901.98,retrait
80004,1482,686,1525.48,dépôt
43628,1083,2475,-801.99,dépôt
82435,2313,973,-642.1,retrait
15241,1402,607,-4782.52,virement
79841,1933,1233,-2371.14,virement
96853,430,351,1979.61,retrait
93144,3022,2162,2862.71,paiement
93379,3378,1364,7853.73,paiement
52931,1858,2232,983.97,paiement
40083,1193,1826,4286.19,paiement
74236,1073,2471,-380.86,prélèvement
87572,519,323,423.99,dépôt
94807,2460,1753,9916.6,prélèvement
81660,2898,1431,1860.47,paiement
27132,3777,910,7071.9,retrait
78786,1678,640,6333.89,retrait
90838,2443,1257,6391.08,virement
49596,765,2717,-2610.39,retrait
52711,1899,1836,-4760.66,paiement
87836,2616,571,-1737.0,dépôt
56908,1254,2546,338.31,virement
65247,2368,3302,508.45,virement
64265,462,1296,3664.29,virement
41494,25,194,-2493.1,dépôt
11044,1159,1307,7807.73,paiement
57415,2956,1702,-1448.52,paiement
55180,2145,3162,2036.41,retrait
82872,930,693,9916.24,retrait
61439,607,3033,3957.93,retrait
87108,323,2962,-1004.82,retrait
42996,191,3448,5554.86,virement
50708,713,3724,9625.61,prélèvement
93225,3015,2976,-4965.2,virement
61251,673,1741,612.62,retrait
40974,914,2955,-1229.81,retrait
94893,1181,2645,9969.42,retrait
76834,2682,2625,2502.56,virement
25865,1114,2760,9006.41,paiement
36939,878,3034,3490.21,dépôt
57570,645,359,-4205.86,dépôt
37400,1417,3005,3622.54,retrait
55438,3757,1258,8975.12,virement
12946,3980,3032,4552.83,paiement
50528,2583,2510,-3692.47,dépôt
47153,1853,3804,-1825.22,dépôt
27406,3183,3698,8152.14,paiement
52471,35,3747,9891.07,retrait
20992,2598,2362,5284.7,virement
81492,2071,3260,9757.51,dépôt
77570,1279,1030,-1092.55,prélèvement
85093,2525,2260,8362.73,retrait
83678,2155,119,7845.32,retrait
91596,1256,1475,1624.13,dépôt
28472,652,2775,2634.62,virement
33600,1071,312,9483.0,prélèvement
50553,936,225,1434.88,dépôt
78665,1049,2272,-4602.83,virement
82390,1919,3475,-1815.2,retrait
22805,3423,1884,9259.52,virement
52214,1445,2662,8059.63,retrait
92718,1337,3389,4910.56,retrait
48107,2122,2025,9929.31,paiement
43583,3920,181,3630.36,virement
80077,3111,787,5955.27,retrait
98098,2888,306,8723.88,paiement
97348,1691,1677,1907.92,dépôt
20706,646,3839,3689.09,prélèvement
36553,2436,1327,-4956.03,prélèvement
58673,3358,1796,9069.12,dépôt
79449,3537,2066,9440.93,prélèvement
46102,2497,194,4606.22,retrait
99784,3418,2611,4058.85,retrait
66643,1112,1918,5617.16,virement
76586,521,3494,-3559.08,dépôt
43916,3973,2740,-1546.7,prélèvement
97434,2767,1743,1469.09,dépôt
97759,1145,2741,7523.2,dépôt
88146,11,2543,1217.8,dépôt
34161,1751,2049,7161.9,paiement
94360,586,1565,-4721.42,retrait
87563,2372,2469,7764.17,retrait
52836,1246,872,-359.17,paiement
20417,3499,3370,84.37,prélèvement
90700,2827,3174,7441.22,retrait
84492,617,3110,1689.94,virement
47558,1911,2661,-1023.45,dépôt
15102,885,3023,5626.93,prélèvement
50049,3742,2077,-4170.58,retrait
92901,1011,2506,-1890.33,prélèvement
67794,749,2484,-3493.38,dépôt
92403,1973,390,1823.11,retrait
20547,1102,809,4562.41,paiement
17449,1461,1595,1524.72,prélèvement
12998,391,356,-3233.36,prélèvement
56075,1929,2346,-1440.46,dépôt
84982,1017,2553,638.99,retrait
74471,236,2354,9597.29,dépôt
16867,2208,1487,8320.91,virement
39054,1635,2636,4420.76,retrait
39671,3116,1847,3049.02,dépôt
59633,3751,3220,8306.57,paiement
47749,2443,426,8241.67,retrait
95987,2824,1974,5086.66,paiement
31170,3608,92,-1507.5,prélèvement
89610,76,2460,9535.82,prélèvement
13711,94,1937,1486.25,prélèvement
77218,1396,2132,7356.09,retrait
61710,2091,3939,81.85,prélèvement
20528,3668,456,-1521.17,retrait
23921,1877,546,863.32,dépôt
97529,1548,1822,-927.78,prélèvement
96496,2934,1574,4883.51,dépôt
52179,3325,1916,-1051.21,paiement
71197,1612,471,2240.61,prélèvement
69971,3825,1347,8405.34,dépôt
23643,890,3610,-3317.72,paiement
26586,1295,1721,8278.45,dépôt
45750,901,2964,4726.55,retrait
80791,481,1376,647.4,prélèvement
29044,608,1215,-1181.18,dépôt
51992,2874,377,2158.72,paiement
98182,596,3743,-2123.88,retrait
20513,1282,1444,7520.21,virement
72574,1874,3260,4861.42,retrait
79770,3463,133,8911.06,virement
69244,262,485,-3611.61,paiement
16975,3640,1977,4864.85,dépôt
41358,2229,449,-3513.77,retrait
73210,1317,1909,-356.56,prélèvement
57666,1601,2985,6639.17,retrait
82903,3755,191,7052.94,retrait
62363,1891,1296,-2112.62,virement
12388,2352,602,745.75,prélèvement
72698,3861,3691,-3300.66,virement
95240,1468,2540,7540.59,prélèvement
99447,112,1764,1799.05,retrait
28398,2489,2242,-4439.51,paiement
92785,329,1883,-2838.01,virement
15941,2358,3815,3095.48,virement
36735,2995,142,8424.33,virement
74420,1525,3524,-4236.5,retrait
76154,600,1227,-1438.06,paiement
75760,2815,726,5077.7,dépôt
65822,2040,3579,2178.8,prélèvement
72889,1830,1343,9920.08,retrait
25172,1449,3782,-24.04,retrait
45819,1516,1963,-2145.29,prélèvement
33696,2267,2332,6811.34,virement
18451,2876,1350,9460.5,paiement
13770,2401,2287,8746.47,virement
24225,2155,1679,-2212.04,dépôt
61735,3324,1541,8147.92,prélèvement
55320,100,1024,-4240.26,paiement
56836,722,2653,6730.33,retrait
95421,3358,269,4000.51,virement
30924,1872,1487,8939.56,dépôt
53190,740,3989,-4350.16,prélèvement
22192,1375,1697,5821.9,retrait
22815,3852,3247,-3083.0,paiement
52438,2924,2128,-4324.73,paiement
49291,882,2317,-2221.79,virement
44131,3976,160,5286.47,prélèvement
10578,726,3536,9150.89,dépôt
49886,2692,80,6283.85,prélèvement
75908,2549,1709,-3304.3,virement
30238,1530,2116,-4456.2,dépôt
83486,757,829,4618.27,dépôt
39216,2887,2567,-3650.43,virement
32938,3290,898,-2544.05,paiement
62230,900,54,-2133.87,prélèvement
61101,2169,1174,5335.96,paiement
14698,952,1825,9016.43,dépôt
34769,382,2564,-1961.69,dépôt
48530,2718,1538,7931.73,prélèvement
39673,1389,618,-4516.55,dépôt
98549,3190,3764,1405.46,retrait
22058,2952,1781,-3903.08,paiement
59160,975,1020,6813.74,dépôt
85470,1538,622,2866.06,paiement
12295,1387,2546,-4464.18,prélèvement
38118,1729,2655,7938.36,paiement
42095,254,1119,8475.24,dépôt
22624,3897,2709,-3277.4,dépôt
43353,1352,2537,2655.36,retrait
65423,1675,1119,7648.92,retrait
86934,853,3466,9551.4,prélèvement
86242,286,3119,1588.79,dépôt
26656,3754,2538,2935.78,virement
21705,137,338,-763.42,prélèvement
22042,2919,1375,-3372.76,prélèvement
55395,543,3424,-2033.79,virement
67618,2996,2969,1707.42,virement
13990,2344,1194,3267.02,dépôt
70605,3875,1143,3332.48,prélèvement
54275,1490,1799,-3897.37,retrait
10132,342,1407,3329.58,prélèvement
92086,3462,2680,7453.42,dépôt
93250,2290,1299,-1314.66,virement
28973,1223,1735,-1763.48,retrait
91562,4,784,5712.72,virement
76011,312,2699,1944.34,paiement
27798,3535,50,3965.46,paiement
63340,2091,579,-3333.2,paiement
78582,1953,1070,-466.06,prélèvement
61453,1641,2764,-1422.21,retrait
41087,1344,3077,687.33,retrait
42648,1133,2378,-3936.12,retrait
21930,2727,3531,5463.09,paiement
35939,3562,3803,6091.35,prélèvement
74044,3755,3714,7467.23,dépôt
39053,1797,3934,3659.64,prélèvement
17506,185,1331,4319.44,prélèvement
11062,2584,3714,9329.72,virement
46216,872,1017,-2708.51,paiement
53990,2633,2037,2591.55,retrait
10563,1901,14,2174.48,virement
79539,3789,2025,8256.24,retrait
71834,2782,483,-4765.58,prélèvement
71605,1667,1909,567.81,virement
54251,607,1845,-64.63,virement
98302,2949,3344,-2459.9,prélèvement
27929,1848,3658,-432.23,retrait
17991,1456,1364,1253.03,retrait
46190,1382,1862,9789.6,paiement
10173,1926,3996,-2453.35,prélèvement
37483,645,1780,-2910.92,dépôt
51072,2512,3599,-3510.61,virement
33589,221,2975,9334.36,virement
54971,123,2416,-1414.03,dépôt
80924,3096,2998,-4804.68,dépôt
84775,3847,1962,-2433.16,prélèvement
85099,858,3088,6672.63,dépôt
65983,1318,325,545.11,dépôt
84267,2074,3932,-2936.11,dépôt
30940,2426,2701,-3038.49,retrait
66997,3452,2584,8614.64,virement
29613,188,2842,170.7,retrait
79151,2540,858,9750.58,prélèvement
46882,1422,3895,-2132.66,virement
89718,2347,2953,6650.66,paiement
19224,2037,1539,7620.52,virement
92582,3357,3393,8543.14,prélèvement
95882,980,1521,4520.24,prélèvement
85833,3801,3162,1032.51,prélèvement
79863,88,3817,1623.23,retrait
18093,2365,3982,4962.82,virement
42510,2992,805,1909.75,prélèvement
64591,154,2008,3334.25,virement
35086,1051,2392,5407.14,retrait
33288,2000,3646,-969.96,dépôt
57071,3835,2380,-1724.54,retrait
66318,1253,1995,-1740.85,prélèvement
15772,202,2307,8529.48,retrait
93637,3781,1169,347.23,dépôt
50868,704,3882,3514.08,paiement
11972,1278,943,3928.84,paiement
38189,1462,3689,5728.37,retrait
82243,2311,1645,6997.04,virement
72720,1440,3639,5425.95,paiement
47764,1331,3803,-2824.92,virement
22874,1804,2816,-3283.88,virement
69280,3063,418,1568.6,paiement
59683,1217,787,7653.55,dépôt
66149,3146,3527,7214.05,dépôt
11398,260,689,9526.62,retrait
36102,3311,147,6822.86,virement
